algo,run_id,seed,train_time_sec,test_time_sec,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
MGO,3,45,38.97263800000019,9.480000016992562e-05,0.8858447488584474,0.8947368421052632,0.85,0.8717948717948718,0.8923529411764706,109,10,15,85
MGO,4,46,40.99092289999999,0.00013540000009015785,0.8995433789954338,0.9148936170212766,0.86,0.8865979381443299,0.8952100840336134,111,8,14,86
MGO,5,47,39.781427899999926,0.00014180000016494887,0.8904109589041096,0.9042553191489362,0.85,0.8762886597938144,0.8728571428571429,110,9,15,85
MGO,6,48,40.96111239999982,0.00014330000021800515,0.8858447488584474,0.9213483146067416,0.82,0.8677248677248677,0.8949579831932774,112,7,18,82
MGO,7,49,40.44291310000017,0.0001609999999345746,0.867579908675799,0.9176470588235294,0.78,0.8432432432432433,0.8715126050420169,112,7,22,78
MGO,8,50,39.30437359999996,0.00010340000017095008,0.8858447488584474,0.8865979381443299,0.86,0.8730964467005076,0.8926050420168068,108,11,14,86
MGO,9,51,40.8040960000003,7.259999983943999e-05,0.8584474885844748,0.8631578947368421,0.82,0.841025641025641,0.8720168067226891,106,13,18,82
MGO,10,52,43.11186409999982,6.690000009257346e-05,0.8995433789954338,0.89,0.89,0.89,0.9311764705882353,108,11,11,89
MGO,11,53,39.26601239999991,7.400000004054164e-05,0.8904109589041096,0.9130434782608695,0.84,0.875,0.9122689075630251,111,8,16,84
MGO,12,54,40.82654139999977,6.500000017695129e-05,0.867579908675799,0.8736842105263158,0.83,0.8512820512820513,0.8991596638655461,107,12,17,83
MGO,13,55,40.20414600000004,0.00011220000033063116,0.8767123287671232,0.8543689320388349,0.88,0.8669950738916257,0.8847058823529411,104,15,12,88
MGO,14,56,38.384484999999586,7.819999973435188e-05,0.867579908675799,0.8901098901098901,0.81,0.8481675392670157,0.8678991596638655,109,10,19,81
MGO,15,57,40.38364100000035,0.0002978000002258341,0.8858447488584474,0.8947368421052632,0.85,0.8717948717948718,0.8890756302521009,109,10,15,85
MGO,16,58,39.06973879999987,6.610000036744168e-05,0.8538812785388128,0.8617021276595744,0.81,0.8350515463917526,0.8729411764705882,106,13,19,81
MGO,17,59,40.92515009999988,0.0001650000003792229,0.8995433789954338,0.8979591836734694,0.88,0.8888888888888888,0.9112605042016806,109,10,12,88
MGO,18,60,39.84785389999979,0.00023209999926621094,0.863013698630137,0.8571428571428571,0.84,0.8484848484848485,0.9091596638655461,105,14,16,84
MGO,19,61,41.64592300000004,0.0001036000003296067,0.8721461187214612,0.8829787234042553,0.83,0.8556701030927835,0.8344537815126051,108,11,17,83
MGO,20,62,40.270107199999984,0.00019039999915548833,0.8995433789954338,0.9148936170212766,0.86,0.8865979381443299,0.9094117647058824,111,8,14,86
GWOWOA,1,43,10.628935400000046,0.00010740000016085105,0.9223744292237442,0.9368421052631579,0.89,0.9128205128205128,0.9277310924369748,113,6,11,89
GWOWOA,2,44,11.97987589999957,9.870000030787196e-05,0.9269406392694064,0.9375,0.9,0.9183673469387755,0.9237815126050419,113,6,10,90
GWOWOA,3,45,11.948926899999606,9.689999933470972e-05,0.9452054794520548,0.94,0.94,0.94,0.9592436974789915,113,6,6,94
GWOWOA,4,46,11.766790199999377,0.00010620000011840602,0.9223744292237442,0.9368421052631579,0.89,0.9128205128205128,0.9343697478991597,113,6,11,89
GWOWOA,5,47,12.453522099999645,0.00011139999969600467,0.9452054794520548,0.9680851063829787,0.91,0.9381443298969072,0.9433613445378152,116,3,9,91
GWOWOA,6,48,11.61108250000052,0.00018420000014884863,0.908675799086758,0.9347826086956522,0.86,0.8958333333333334,0.9178991596638655,113,6,14,86
GWOWOA,7,49,10.911549500000547,6.430000030377414e-05,0.9178082191780822,0.9270833333333334,0.89,0.9081632653061225,0.9052100840336135,112,7,11,89
GWOWOA,8,50,11.472964300000058,0.00010640000073181,0.9223744292237442,0.9108910891089109,0.92,0.9154228855721394,0.9100000000000001,110,9,8,92
GWOWOA,9,51,11.992455999999947,9.200000022246968e-05,0.91324200913242,0.9354838709677419,0.87,0.9015544041450777,0.9181512605042017,113,6,13,87
GWOWOA,10,52,11.483333999999559,0.00018340000042371685,0.908675799086758,0.9081632653061225,0.89,0.898989898989899,0.9256302521008404,110,9,11,89
GWOWOA,11,53,11.458765000000312,0.00014960000044084154,0.9315068493150684,0.9473684210526315,0.9,0.9230769230769231,0.9368907563025209,114,5,10,90
GWOWOA,12,54,11.451971699999376,7.819999973435188e-05,0.9223744292237442,0.9108910891089109,0.92,0.9154228855721394,0.9304201680672269,110,9,8,92
GWOWOA,13,55,12.130943600000137,8.689999958733097e-05,0.9360730593607306,0.9479166666666666,0.91,0.9285714285714286,0.9368067226890756,114,5,9,91
GWOWOA,14,56,11.312184599999455,0.00012570000035339035,0.9269406392694064,0.9285714285714286,0.91,0.9191919191919192,0.9340336134453783,112,7,9,91
GWOWOA,15,57,10.578704300000027,0.001959000000169908,0.9406392694063926,0.9484536082474226,0.92,0.934010152284264,0.9415126050420168,114,5,8,92
GWOWOA,16,58,10.875307300000713,0.00011480000011943048,0.9223744292237442,0.9278350515463918,0.9,0.9137055837563451,0.9406722689075631,112,7,10,90
GWOWOA,17,59,11.69565749999947,0.00021879999985685572,0.9360730593607306,0.9479166666666666,0.91,0.9285714285714286,0.9447899159663866,114,5,9,91
GWOWOA,18,60,11.553715799999736,0.00010110000039276201,0.9178082191780822,0.91,0.91,0.91,0.9102521008403361,110,9,9,91
GWOWOA,19,61,10.536846500000138,0.00023579999924550066,0.954337899543379,0.95,0.95,0.95,0.9512605042016806,114,5,5,95
GWOWOA,20,62,11.203784700000142,0.00013779999972030055,0.9406392694063926,0.9578947368421052,0.91,0.9333333333333333,0.9494957983193277,115,4,9,91
